allocation,allocation_strength,block_macs,block_types,counting_convention,delta_gpu_hours_vs_control,delta_train_loss_vs_control,delta_validation_loss_vs_control,delta_wall_seconds_vs_control,depth,effective_batch_size_single_gpu,elapsed_human,epoch,epoch_progress_percent,epochs_completed,estimated_total_epochs,eta_human,eta_seconds,event,experiment,gate_mode,gflops_fma2,gmacs_per_image,gpu_hours,gradient_norm,group,hidden_size,image_size,interval_images_per_second,macs_per_image,max_steps,memory_b03_decay_mean,memory_b03_decay_std,memory_b03_decay_tq1,memory_b03_decay_tq2,memory_b03_decay_tq3,memory_b03_decay_tq4,memory_b03_erase_mean,memory_b03_erase_std,memory_b03_erase_tq1,memory_b03_erase_tq2,memory_b03_erase_tq3,memory_b03_erase_tq4,memory_b03_erase_write_abs_gap_mean,memory_b03_erase_write_abs_gap_std,memory_b03_erase_write_abs_gap_tq1,memory_b03_erase_write_abs_gap_tq2,memory_b03_erase_write_abs_gap_tq3,memory_b03_erase_write_abs_gap_tq4,memory_b03_gate_saturation_fraction_mean,memory_b03_gate_saturation_fraction_std,memory_b03_gate_saturation_fraction_tq1,memory_b03_gate_saturation_fraction_tq2,memory_b03_gate_saturation_fraction_tq3,memory_b03_gate_saturation_fraction_tq4,memory_b03_lambda_mean,memory_b03_lambda_std,memory_b03_lambda_tq1,memory_b03_lambda_tq2,memory_b03_lambda_tq3,memory_b03_lambda_tq4,memory_b03_output_rms_mean,memory_b03_output_rms_std,memory_b03_output_rms_tq1,memory_b03_output_rms_tq2,memory_b03_output_rms_tq3,memory_b03_output_rms_tq4,memory_b03_state_rms_mean,memory_b03_state_rms_std,memory_b03_state_rms_tq1,memory_b03_state_rms_tq2,memory_b03_state_rms_tq3,memory_b03_state_rms_tq4,memory_b03_write_mean,memory_b03_write_std,memory_b03_write_tq1,memory_b03_write_tq2,memory_b03_write_tq3,memory_b03_write_tq4,memory_b06_decay_mean,memory_b06_decay_std,memory_b06_decay_tq1,memory_b06_decay_tq2,memory_b06_decay_tq3,memory_b06_decay_tq4,memory_b06_erase_mean,memory_b06_erase_std,memory_b06_erase_tq1,memory_b06_erase_tq2,memory_b06_erase_tq3,memory_b06_erase_tq4,memory_b06_erase_write_abs_gap_mean,memory_b06_erase_write_abs_gap_std,memory_b06_erase_write_abs_gap_tq1,memory_b06_erase_write_abs_gap_tq2,memory_b06_erase_write_abs_gap_tq3,memory_b06_erase_write_abs_gap_tq4,memory_b06_gate_saturation_fraction_mean,memory_b06_gate_saturation_fraction_std,memory_b06_gate_saturation_fraction_tq1,memory_b06_gate_saturation_fraction_tq2,memory_b06_gate_saturation_fraction_tq3,memory_b06_gate_saturation_fraction_tq4,memory_b06_lambda_mean,memory_b06_lambda_std,memory_b06_lambda_tq1,memory_b06_lambda_tq2,memory_b06_lambda_tq3,memory_b06_lambda_tq4,memory_b06_output_rms_mean,memory_b06_output_rms_std,memory_b06_output_rms_tq1,memory_b06_output_rms_tq2,memory_b06_output_rms_tq3,memory_b06_output_rms_tq4,memory_b06_state_rms_mean,memory_b06_state_rms_std,memory_b06_state_rms_tq1,memory_b06_state_rms_tq2,memory_b06_state_rms_tq3,memory_b06_state_rms_tq4,memory_b06_write_mean,memory_b06_write_std,memory_b06_write_tq1,memory_b06_write_tq2,memory_b06_write_tq3,memory_b06_write_tq4,memory_b09_decay_mean,memory_b09_decay_std,memory_b09_decay_tq1,memory_b09_decay_tq2,memory_b09_decay_tq3,memory_b09_decay_tq4,memory_b09_erase_mean,memory_b09_erase_std,memory_b09_erase_tq1,memory_b09_erase_tq2,memory_b09_erase_tq3,memory_b09_erase_tq4,memory_b09_erase_write_abs_gap_mean,memory_b09_erase_write_abs_gap_std,memory_b09_erase_write_abs_gap_tq1,memory_b09_erase_write_abs_gap_tq2,memory_b09_erase_write_abs_gap_tq3,memory_b09_erase_write_abs_gap_tq4,memory_b09_gate_saturation_fraction_mean,memory_b09_gate_saturation_fraction_std,memory_b09_gate_saturation_fraction_tq1,memory_b09_gate_saturation_fraction_tq2,memory_b09_gate_saturation_fraction_tq3,memory_b09_gate_saturation_fraction_tq4,memory_b09_lambda_mean,memory_b09_lambda_std,memory_b09_lambda_tq1,memory_b09_lambda_tq2,memory_b09_lambda_tq3,memory_b09_lambda_tq4,memory_b09_output_rms_mean,memory_b09_output_rms_std,memory_b09_output_rms_tq1,memory_b09_output_rms_tq2,memory_b09_output_rms_tq3,memory_b09_output_rms_tq4,memory_b09_state_rms_mean,memory_b09_state_rms_std,memory_b09_state_rms_tq1,memory_b09_state_rms_tq2,memory_b09_state_rms_tq3,memory_b09_state_rms_tq4,memory_b09_write_mean,memory_b09_write_std,memory_b09_write_tq1,memory_b09_write_tq2,memory_b09_write_tq3,memory_b09_write_tq4,memory_b12_decay_mean,memory_b12_decay_std,memory_b12_decay_tq1,memory_b12_decay_tq2,memory_b12_decay_tq3,memory_b12_decay_tq4,memory_b12_erase_mean,memory_b12_erase_std,memory_b12_erase_tq1,memory_b12_erase_tq2,memory_b12_erase_tq3,memory_b12_erase_tq4,memory_b12_erase_write_abs_gap_mean,memory_b12_erase_write_abs_gap_std,memory_b12_erase_write_abs_gap_tq1,memory_b12_erase_write_abs_gap_tq2,memory_b12_erase_write_abs_gap_tq3,memory_b12_erase_write_abs_gap_tq4,memory_b12_gate_saturation_fraction_mean,memory_b12_gate_saturation_fraction_std,memory_b12_gate_saturation_fraction_tq1,memory_b12_gate_saturation_fraction_tq2,memory_b12_gate_saturation_fraction_tq3,memory_b12_gate_saturation_fraction_tq4,memory_b12_lambda_mean,memory_b12_lambda_std,memory_b12_lambda_tq1,memory_b12_lambda_tq2,memory_b12_lambda_tq3,memory_b12_lambda_tq4,memory_b12_output_rms_mean,memory_b12_output_rms_std,memory_b12_output_rms_tq1,memory_b12_output_rms_tq2,memory_b12_output_rms_tq3,memory_b12_output_rms_tq4,memory_b12_state_rms_mean,memory_b12_state_rms_std,memory_b12_state_rms_tq1,memory_b12_state_rms_tq2,memory_b12_state_rms_tq3,memory_b12_state_rms_tq4,memory_b12_write_mean,memory_b12_write_std,memory_b12_write_tq1,memory_b12_write_tq2,memory_b12_write_tq3,memory_b12_write_tq4,memory_backend,memory_block_indices,microbatches_consumed,mixer_macs,mlp_hidden_sizes,mlp_hidden_sum,num_heads,paired_control_group,parameters_mlp,parameters_total,parameters_trainable,patch_size,peak_allocated_mb,peak_reserved_mb,phase,precision,preview_failures,progress_percent,recurrent_state_shape,samples_seen,scan_directions,seed,skipped_updates,source,step,steps_remaining,tokens,train_loss,validation_failures,validation_loss,validation_loss_tq1,validation_loss_tq2,validation_loss_tq3,validation_loss_tq4,wall_seconds
uniform,0.0,"[504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216]","['softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention']","analytic dense MACs per image; one multiply-accumulate=1 MAC; includes patch/timestep projections, mixer projections, softmax QK+AV or the operator-equivalent GDN2 state recurrence, FFN, adaLN and output projection; excludes bias, normalization, nonlinear activation, trigonometric embedding and additions",-0.2802429636505096,6.058625876903534e-05,0.00021272020041942716,-1008.8746692619752,12,128,41m54s,143,24.751066856330013,142,142.2475106685633,00m00s,0.0,train,confirmation_a0_softmax_seed123,,12.10662912,6.05331456,0.6987614598524912,0.029612598940730095,e0_original,384,32,2592.902809295384,6053314560,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],100000,"[201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592]","[1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536]",18432,6,ms_static,14178816,32475660,32475660,2,4359.40234375,4480.0,confirmation,bf16,0,100.0,,6400000,"[None, None, None, None, None, None, None, None, None, None, None, None]",123,0,outputs/confirmation_a0_softmax_seed123/final_metrics.json,50000,0,256,0.04583455063402653,0,0.03075547532439232,0.10126371817588806,0.018213192929293732,0.0032930248555745564,0.0003935571743872188,2515.541245274013
uniform,0.0,"[504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216]","['softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention']","analytic dense MACs per image; one multiply-accumulate=1 MAC; includes patch/timestep projections, mixer projections, softmax QK+AV or the operator-equivalent GDN2 state recurrence, FFN, adaLN and output projection; excludes bias, normalization, nonlinear activation, trigonometric embedding and additions",-0.282701556797191,4.984438419342041e-06,-0.0002725492984056513,-1017.7256047909614,12,128,41m47s,143,24.751066856330013,142,142.2475106685633,00m00s,0.0,train,confirmation_a0_softmax_seed42,,12.10662912,6.05331456,0.6969993673672434,0.021956531330943108,e0_original,384,32,2613.6473179077893,6053314560,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],100000,"[201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592]","[1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536]",18432,6,ms_static,14178816,32475660,32475660,2,4359.40234375,4480.0,confirmation,bf16,0,100.0,,6400000,"[None, None, None, None, None, None, None, None, None, None, None, None]",42,0,outputs/confirmation_a0_softmax_seed42/final_metrics.json,50000,0,256,0.02998610958456993,0,0.031973147737979886,0.10661652443601455,0.01773429951169726,0.0032346012734285946,0.00029221499135940267,2509.1977121059317
uniform,0.0,"[504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216, 504201216]","['softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention', 'softmax_attention']","analytic dense MACs per image; one multiply-accumulate=1 MAC; includes patch/timestep projections, mixer projections, softmax QK+AV or the operator-equivalent GDN2 state recurrence, FFN, adaLN and output projection; excludes bias, normalization, nonlinear activation, trigonometric embedding and additions",-0.27941388764858455,6.0337595641613007e-05,-0.00016068490743637032,-1005.8899963072035,12,128,41m57s,143,24.751066856330013,142,142.2475106685633,00m00s,0.0,train,confirmation_a0_softmax_seed777,,12.10662912,6.05331456,0.6996543742891582,0.02421613596379757,e0_original,384,32,2591.9814391563395,6053314560,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],100000,"[201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592, 201326592]","[1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536]",18432,6,ms_static,14178816,32475660,32475660,2,4359.40234375,4480.0,confirmation,bf16,0,100.0,,6400000,"[None, None, None, None, None, None, None, None, None, None, None, None]",777,0,outputs/confirmation_a0_softmax_seed777/final_metrics.json,50000,0,256,0.02956908941268921,0,0.0308385932803154,0.10232868212728928,0.01782280532680722,0.0032537805726071773,0.0004018896936157066,2518.755736543797
uniform,0.0,"[493191168, 493191168, 501252128, 493191168, 493191168, 501252128, 493191168, 493191168, 501252128, 493191168, 493191168, 501252128]","['softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory']","analytic dense MACs per image; one multiply-accumulate=1 MAC; includes patch/timestep projections, mixer projections, softmax QK+AV or the operator-equivalent GDN2 state recurrence, FFN, adaLN and output projection; excludes bias, normalization, nonlinear activation, trigonometric embedding and additions",0.003518061860296351,7.42301344871521e-05,6.02663725614537e-05,12.665023136883974,12,128,58m55s,143,24.751066856330013,142,142.2475106685633,00m00s,0.0,train,confirmation_m0_coupled_seed123,coupled,11.906875648,5.953437824,0.9825224853632971,0.03506781905889511,m0_coupled,384,32,1858.6571617453174,5953437824,50000,0.7772700190544128,0.014018435031175613,0.7604377269744873,0.7844367623329163,0.7859169244766235,0.7782042026519775,0.4263835847377777,0.017256442457437515,0.45132967829704285,0.427385151386261,0.41574448347091675,0.41116511821746826,0.0,0.0,0.0,0.0,0.0,0.0,0.001746797701343894,0.0018666050164029002,0.004044979345053434,0.0006212976877577603,0.0008570213685743511,0.0014666174538433552,0.0,0.0,0.0,0.0,0.0,0.0,0.2941988706588745,0.0327395461499691,0.30428168177604675,0.3271094262599945,0.2935776114463806,0.2518349587917328,0.3599908947944641,0.043721627444028854,0.34012681245803833,0.31934717297554016,0.35707563161849976,0.4235764443874359,0.4263835847377777,0.017256442457437515,0.45132967829704285,0.427385151386261,0.41574448347091675,0.41116511821746826,0.776141345500946,0.015634533017873764,0.7541441321372986,0.7761945724487305,0.7901612520217896,0.7838523983955383,0.44151249527931213,0.03130907192826271,0.48438435792922974,0.44955217838287354,0.4239031672477722,0.4083607494831085,0.0,0.0,0.0,0.0,0.0,0.0,0.003101283684372902,0.0057257795706391335,0.01065859105437994,0.0015127682127058506,5.521089406101964e-06,0.0002472605265211314,0.0,0.0,0.0,0.0,0.0,0.0,0.33775874972343445,0.03291068598628044,0.3544046878814697,0.36112913489341736,0.3365982174873352,0.2988453209400177,0.2582121789455414,0.028222275897860527,0.2547684609889984,0.2377336025238037,0.2439342737197876,0.2968084514141083,0.44151249527931213,0.03130907192826271,0.48438435792922974,0.44955217838287354,0.4239031672477722,0.4083607494831085,0.740696907043457,0.015392480418086052,0.7210502028465271,0.7486081719398499,0.7553062438964844,0.7375918626785278,0.5084437131881714,0.028628025203943253,0.5484312176704407,0.5141918063163757,0.49011334776878357,0.48123010993003845,0.0,0.0,0.0,0.0,0.0,0.0,0.0030455912929028273,0.007553303614258766,0.011773890815675259,0.0004130407760385424,5.5849159963372585e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35336652398109436,0.03754669427871704,0.392094224691391,0.37558186054229736,0.3406755030155182,0.30519333481788635,0.2946103513240814,0.02350606396794319,0.2948278784751892,0.27725979685783386,0.2795475125312805,0.32720011472702026,0.5084437131881714,0.028628025203943253,0.5484312176704407,0.5141918063163757,0.49011334776878357,0.48123010993003845,0.7081323862075806,0.016085514798760414,0.6849336624145508,0.7052462697029114,0.7194450497627258,0.7227749824523926,0.5104324221611023,0.017294395714998245,0.5349000096321106,0.5123650431632996,0.4991375505924225,0.4954426884651184,0.0,0.0,0.0,0.0,0.0,0.0,0.005608243867754936,0.007471495773643255,0.015290035866200924,0.0037612419109791517,0.0018839038675650954,0.0015155752189457417,0.0,0.0,0.0,0.0,0.0,0.0,0.23774601519107819,0.0186478141695261,0.25224342942237854,0.23107513785362244,0.23336251080036163,0.23428556323051453,0.2572806179523468,0.017709242179989815,0.2811111509799957,0.2613971531391144,0.24414540827274323,0.2426488846540451,0.5104324221611023,0.017294395714998245,0.5349000096321106,0.5123650431632996,0.4991375505924225,0.4954426884651184,fla,"[2, 5, 8, 11]",100000,"[201326592, 201326592, 209387552, 201326592, 201326592, 209387552, 201326592, 201326592, 209387552, 201326592, 201326592, 209387552]","[1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480]",17760,6,ms_static,13662048,32475208,32475208,2,5360.16015625,5610.0,confirmation,bf16,0,100.0,"[6, 64, 64]",6400000,"[None, None, 'lr', None, None, 'rl', None, None, 'tb', None, None, 'bt']",123,0,outputs/confirmation_m0_coupled_seed123/final_metrics.json,50000,0,256,0.045848194509744644,0,0.030603021496534346,0.100845907330513,0.018105807084240574,0.003256503616404884,0.0003445553718068238,3537.080937672872
uniform,0.0,"[493191168, 493191168, 501252128, 493191168, 493191168, 501252128, 493191168, 493191168, 501252128, 493191168, 493191168, 501252128]","['softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory']","analytic dense MACs per image; one multiply-accumulate=1 MAC; includes patch/timestep projections, mixer projections, softmax QK+AV or the operator-equivalent GDN2 state recurrence, FFN, adaLN and output projection; excludes bias, normalization, nonlinear activation, trigonometric embedding and additions",0.0075087997247464955,-1.8716789782047272e-05,-1.124567687511846e-05,27.03167926822789,12,128,59m12s,143,24.751066856330013,142,142.2475106685633,00m00s,0.0,train,confirmation_m0_coupled_seed42,coupled,11.906875648,5.953437824,0.9872097238891809,0.021163105964660645,m0_coupled,384,32,1858.2945693261754,5953437824,50000,0.7715311050415039,0.018673166632652283,0.7448782920837402,0.7726585268974304,0.7828957438468933,0.785666823387146,0.4529925584793091,0.02591429464519024,0.4906606078147888,0.4548102915287018,0.4355626702308655,0.4309900999069214,0.0,0.0,0.0,0.0,0.0,0.0,0.003117258893325925,0.003910244442522526,0.008454437367618084,0.002427138155326247,0.0010056503815576434,0.0005839866353198886,0.0,0.0,0.0,0.0,0.0,0.0,0.29029983282089233,0.023843584582209587,0.30350324511528015,0.3116990923881531,0.28459423780441284,0.26170918345451355,0.36749109625816345,0.029068373143672943,0.3502769470214844,0.3424068093299866,0.37215712666511536,0.4047051668167114,0.4529925584793091,0.02591429464519024,0.4906606078147888,0.4548102915287018,0.4355626702308655,0.4309900999069214,0.7470972537994385,0.008755088783800602,0.7349808812141418,0.7476237416267395,0.7529602646827698,0.7528269290924072,0.45398983359336853,0.032931167632341385,0.49830761551856995,0.46476230025291443,0.43570148944854736,0.41741248965263367,0.0,0.0,0.0,0.0,0.0,0.0,0.005657255183905363,0.0065761469304561615,0.01530546322464943,0.0046949260868132114,0.0009523308835923672,0.0016658074455335736,0.0,0.0,0.0,0.0,0.0,0.0,0.3429754674434662,0.029265576973557472,0.36203327775001526,0.3664737045764923,0.3394450843334198,0.30438968539237976,0.25611135363578796,0.05208133906126022,0.22900202870368958,0.2155790776014328,0.2435707002878189,0.33521172404289246,0.45398983359336853,0.032931167632341385,0.49830761551856995,0.46476230025291443,0.43570148944854736,0.41741248965263367,0.7327938079833984,0.025703266263008118,0.6957513689994812,0.7362986207008362,0.7495660781860352,0.7495701313018799,0.5412890315055847,0.03594550862908363,0.5910365581512451,0.5524070262908936,0.5183511972427368,0.5035508871078491,0.0,0.0,0.0,0.0,0.0,0.0,0.0063445367850363255,0.01198295783251524,0.022540420293807983,0.0020685060881078243,0.0005537041579373181,0.00020546252198982984,0.0,0.0,0.0,0.0,0.0,0.0,0.42492324113845825,0.03715231642127037,0.46249935030937195,0.449630469083786,0.4104938507080078,0.3774917423725128,0.2351502627134323,0.02053159475326538,0.25787004828453064,0.22230562567710876,0.21676303446292877,0.2433449774980545,0.5412890315055847,0.03594550862908363,0.5910365581512451,0.5524070262908936,0.5183511972427368,0.5035508871078491,0.7135313153266907,0.029510734602808952,0.673953115940094,0.7005611062049866,0.7327779531478882,0.746647298336029,0.4773038923740387,0.01904062181711197,0.5030179023742676,0.4770120084285736,0.4658392667770386,0.4633711874485016,0.0,0.0,0.0,0.0,0.0,0.0,0.004893722012639046,0.009002722799777985,0.01745552569627762,0.0020893816836178303,2.1232479411992244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17677223682403564,0.03065526857972145,0.19156113266944885,0.1545364409685135,0.17205791175365448,0.18868966400623322,0.29268762469291687,0.0356331393122673,0.3203401565551758,0.321221262216568,0.2777459919452667,0.25180405378341675,0.4773038923740387,0.01904062181711197,0.5030179023742676,0.4770120084285736,0.4658392667770386,0.4633711874485016,fla,"[2, 5, 8, 11]",100000,"[201326592, 201326592, 209387552, 201326592, 201326592, 209387552, 201326592, 201326592, 209387552, 201326592, 201326592, 209387552]","[1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480]",17760,6,ms_static,13662048,32475208,32475208,2,5358.04296875,5580.0,confirmation,bf16,0,100.0,"[6, 64, 64]",6400000,"[None, None, 'lr', None, None, 'rl', None, None, 'tb', None, None, 'bt']",42,0,outputs/confirmation_m0_coupled_seed42/final_metrics.json,50000,0,256,0.02996240835636854,0,0.03223445135951042,0.10739682101421981,0.01782560229014662,0.003294597579217448,0.0004047453913135311,3553.954996165121
uniform,0.0,"[493191168, 493191168, 501252128, 493191168, 493191168, 501252128, 493191168, 493191168, 501252128, 493191168, 493191168, 501252128]","['softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory', 'softmax_attention', 'softmax_attention', 'gdn2_memory']","analytic dense MACs per image; one multiply-accumulate=1 MAC; includes patch/timestep projections, mixer projections, softmax QK+AV or the operator-equivalent GDN2 state recurrence, FFN, adaLN and output projection; excludes bias, normalization, nonlinear activation, trigonometric embedding and additions",0.0029537781947550634,-3.0526891350746155e-05,6.344782114028891e-05,10.633601160952821,12,128,58m53s,143,24.751066856330013,142,142.2475106685633,00m00s,0.0,train,confirmation_m0_coupled_seed777,coupled,11.906875648,5.953437824,0.9820220401324978,0.020280884578824043,m0_coupled,384,32,1867.7511549166645,5953437824,50000,0.7834505438804626,0.0095308693125844,0.7710091471672058,0.7866966128349304,0.7900824546813965,0.7862159013748169,0.4317867159843445,0.017372196540236473,0.4571501910686493,0.43112441897392273,0.4203861355781555,0.4187321364879608,0.0,0.0,0.0,0.0,0.0,0.0,0.0011391456937417388,0.002179947216063738,0.003946051932871342,0.00024081263109110296,0.00016424570640083402,0.0002090977068291977,0.0,0.0,0.0,0.0,0.0,0.0,0.29006174206733704,0.03384353965520859,0.29490745067596436,0.32376188039779663,0.29676350951194763,0.2482282817363739,0.3480489253997803,0.04933838173747063,0.3264240622520447,0.3076859712600708,0.3366010785102844,0.4159889221191406,0.4317867159843445,0.017372196540236473,0.4571501910686493,0.43112441897392273,0.4203861355781555,0.4187321364879608,0.8154324293136597,0.012534665875136852,0.7977895140647888,0.8149846792221069,0.8248488306999207,0.8240456581115723,0.4705093502998352,0.028115419670939445,0.5095652937889099,0.4747462868690491,0.45183175802230835,0.44650518894195557,0.0,0.0,0.0,0.0,0.0,0.0,0.00295658758841455,0.004422083962708712,0.009126313962042332,0.0023522470146417618,0.0003163758956361562,7.61222472647205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3434220850467682,0.03531631454825401,0.3664180040359497,0.37357422709465027,0.33994144201278687,0.2968974709510803,0.26917630434036255,0.020765412598848343,0.2714741826057434,0.2589528262615204,0.2573598325252533,0.2869850695133209,0.4705093502998352,0.028115419670939445,0.5095652937889099,0.4747462868690491,0.45183175802230835,0.44650518894195557,0.7752345204353333,0.026230067014694214,0.7368515729904175,0.7746881246566772,0.7928979396820068,0.796069324016571,0.49549999833106995,0.031056519597768784,0.5380656123161316,0.5037787556648254,0.4774512052536011,0.4638913571834564,0.0,0.0,0.0,0.0,0.0,0.0,0.003209654940292239,0.006775653455406427,0.012130940333008766,0.0007319300202652812,4.576773733333539e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3587939143180847,0.02135532721877098,0.37888550758361816,0.3679381012916565,0.3522709310054779,0.33723488450050354,0.3170902132987976,0.023249508813023567,0.32750236988067627,0.30453070998191833,0.2988351285457611,0.33516746759414673,0.49549999833106995,0.031056519597768784,0.5380656123161316,0.5037787556648254,0.4774512052536011,0.4638913571834564,0.7630131840705872,0.020359044894576073,0.7340620756149292,0.7569538950920105,0.7774783372879028,0.7829762101173401,0.47994333505630493,0.01461075060069561,0.5003662109375,0.4792710542678833,0.4705306887626648,0.46976685523986816,0.0,0.0,0.0,0.0,0.0,0.0,0.008995934389531612,0.009116800501942635,0.02274332195520401,0.009620850905776024,0.0029832180589437485,0.000856949423905462,0.0,0.0,0.0,0.0,0.0,0.0,0.13607992231845856,0.03579104319214821,0.17876222729682922,0.13444600999355316,0.11920291930437088,0.11255504190921783,0.27047085762023926,0.014831417240202427,0.28804150223731995,0.2767573297023773,0.26021867990493774,0.25722813606262207,0.47994333505630493,0.01461075060069561,0.5003662109375,0.4792710542678833,0.4705306887626648,0.46976685523986816,fla,"[2, 5, 8, 11]",100000,"[201326592, 201326592, 209387552, 201326592, 201326592, 209387552, 201326592, 201326592, 209387552, 201326592, 201326592, 209387552]","[1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480]",17760,6,ms_static,13662048,32475208,32475208,2,5360.16015625,5610.0,confirmation,bf16,0,100.0,"[6, 64, 64]",6400000,"[None, None, 'lr', None, None, 'rl', None, None, 'tb', None, None, 'bt']",777,0,outputs/confirmation_m0_coupled_seed777/final_metrics.json,50000,0,256,0.02947822492569685,0,0.03106272600889206,0.10317216030298135,0.01785506884433107,0.003272548588293214,0.00040627868609123535,3535.2793340119533
