delta_gpu_hours_vs_control_mean,delta_gpu_hours_vs_control_sd,delta_train_loss_vs_control_mean,delta_train_loss_vs_control_sd,delta_validation_loss_vs_control_mean,delta_validation_loss_vs_control_sd,delta_wall_seconds_vs_control_mean,delta_wall_seconds_vs_control_sd,gmacs_per_image_mean,gmacs_per_image_sd,gpu_hours_mean,gpu_hours_sd,group,parameters_trainable_mean,parameters_trainable_sd,peak_allocated_mb_mean,peak_allocated_mb_sd,peak_reserved_mb_mean,peak_reserved_mb_sd,phase,run_count,step,train_loss_mean,train_loss_sd,validation_loss_mean,validation_loss_sd,wall_seconds_mean,wall_seconds_sd
-0.28078613603209507,0.0017098155703942387,4.196943094333013e-05,3.2030184394369724e-05,-7.350466847419815e-05,0.0002541100493321974,-1010.8300901200467,6.155335904265164,6.05331456,0.0,0.6984717338362976,0.001351007517447032,e0_original,32475660.0,0.0,4359.40234375,0.0,4480.0,0.0,confirmation,3,50000,0.03512991654376189,0.00927282964961509,0.0311890721142292,0.0006802999974049875,2514.498231307914,4.863626875986227
0.004660213259932637,0.0024830299332548765,8.328817784786224e-06,5.737688804819316e-05,3.7489505608874714e-05,4.223587234302175e-05,16.776767855354894,8.938907924096691,5.953437824,0.0,0.9839180831283253,0.0028616054115045567,m0_coupled,32475208.0,0.0,5359.454427083333,1.2223587730499108,5600.0,17.320508075688775,confirmation,3,50000,0.03509627593060335,0.009314581216995058,0.03130006628831228,0.0008412126102413,3542.1050892833155,10.301779640836585
-0.0013985645528494424,0.00036641024220504477,5.513429641723633e-06,4.180782422238312e-05,-2.5501718123749815e-06,2.47228272512217e-05,-5.034832356885697,1.3190768715984016,5.953437824,0.0,0.9778593053155432,0.0003560200470882707,m2_adaptive,32475208.0,0.0,5360.158203125,0.0,5610.0,0.0,confirmation,3,50000,0.035093460542460285,0.0092990904415547,0.03126002661089103,0.0008602612062910733,3520.293489071075,1.2816718055364282
,,,,,,,,5.953437824,0.0,0.9792578698683927,0.0003850216466231301,ms_static,32475208.0,0.0,5360.158203125,0.0,5610.0,0.0,confirmation,3,50000,0.03508794711281856,0.009257375861461449,0.0312625767827034,0.0008814745610853076,3525.3283214279604,1.3860779285145626
