delta_gpu_hours_vs_control_mean,delta_gpu_hours_vs_control_sd,delta_train_loss_vs_control_mean,delta_train_loss_vs_control_sd,delta_validation_loss_vs_control_mean,delta_validation_loss_vs_control_sd,delta_wall_seconds_vs_control_mean,delta_wall_seconds_vs_control_sd,gmacs_per_image_mean,gmacs_per_image_sd,gpu_hours_mean,gpu_hours_sd,group,parameters_trainable_mean,parameters_trainable_sd,peak_allocated_mb_mean,peak_allocated_mb_sd,peak_reserved_mb_mean,peak_reserved_mb_sd,phase,run_count,step,train_loss_mean,train_loss_sd,validation_loss_mean,validation_loss_sd,wall_seconds_mean,wall_seconds_sd
,,,,,,,,6.05331456,0.0,0.06210460915889902,0.0,e0_original,32475660.0,0.0,1708.15185546875,0.0,1794.0,0.0,pilot,1,2000,0.030995474895462394,0.0,0.9162871904671193,0.0,223.576590709039,0.0
0.040280318144974035,0.0,2.221064642071724e-05,0.0,0.000650985538959481,0.0,145.00914521084633,0.0,5.953437824,0.0,0.10238492730387305,0.0,m0_coupled,32475208.0,0.0,1930.57373046875,0.0,2048.0,0.0,pilot,1,2000,0.03101768554188311,0.0,0.9169381760060787,0.0,368.58573591988534,0.0
0.04079123841611564,0.0,-0.00022939452901482582,0.0,0.0006810374557971732,0.0,146.84845848800614,0.0,5.953437824,0.0,0.10289584757501466,0.0,m1_separated,32475208.0,0.0,1930.57373046875,0.0,2048.0,0.0,pilot,1,2000,0.030766080366447568,0.0,0.9169682279229164,0.0,370.42504919704515,0.0
0.04131777647138935,0.0,-0.0001877620816230774,0.0,0.0006343513727187222,0.0,148.74399559700396,0.0,5.953437824,0.0,0.10342238563028837,0.0,m2_adaptive,32475208.0,0.0,1930.57177734375,0.0,2048.0,0.0,pilot,1,2000,0.030807712813839316,0.0,0.916921541839838,0.0,372.32058630604297,0.0
0.04054392952779178,0.0,-0.00021510734222829342,0.0,0.0006299123167990972,0.0,145.9581462100614,0.0,5.953437824,0.0,0.1026485386866908,0.0,ms_static,32475208.0,0.0,1930.57177734375,0.0,2048.0,0.0,pilot,1,2000,0.0307803675532341,0.0,0.9169171027839184,0.0,369.5347369191004,0.0
